Model,RTH1004
SerialNumber,105703
Firmware Version,'1.80.3.4'

Acquisition Time Stamp,2024-02-19 12:50:08.898166757,2024-02-19 12:50:08.898166757
-2.3178,50.592,6.5882
-2.31776,50.749,6.7451
-2.31772,50.592,6.902
-2.31768,50.749,7.0588
-2.31764,50.592,7.2157
-2.3176,50.592,7.3725
-2.31756,50.749,7.3725
-2.31752,50.592,7.6863
-2.31748,50.749,7.6863
-2.31744,50.592,7.8431
-2.3174,50.592,7.8431
-2.31736,50.749,7.8431
-2.31732,50.592,8
-2.31728,50.592,8
-2.31724,50.592,8
-2.3172,50.435,8
-2.31716,50.749,8
-2.31712,50.592,8
-2.31708,50.592,8
-2.31704,50.592,8
-2.317,50.592,7.8431
-2.31696,50.592,7.6863
-2.31692,50.592,7.6863
-2.31688,50.435,7.6863
-2.31684,50.749,7.5294
-2.3168,50.592,7.3725
-2.31676,50.435,7.2157
-2.31672,50.592,7.0588
-2.31668,50.592,6.902
-2.31664,50.749,6.7451
-2.3166,50.749,6.5882
-2.31656,50.435,6.2745
-2.31652,50.749,6.1176
-2.31648,50.592,5.9608
-2.31644,50.435,5.6471
-2.3164,50.592,5.4902
-2.31636,50.592,5.1765
-2.31632,50.592,5.0196
-2.31628,50.592,4.7059
-2.31624,50.592,4.3922
-2.3162,50.592,4.0784
-2.31616,50.592,3.7647
-2.31612,50.435,3.451
-2.31608,50.592,3.1373
-2.31604,50.592,2.8235
-2.316,50.592,2.3529
-2.31596,50.592,2.0392
-2.31592,50.435,1.7255
-2.31588,50.592,1.2549
-2.31584,50.592,0.78431
-2.3158,50.592,0.47059
-2.31576,50.749,0
-2.31572,50.592,-0.15686
-2.31568,50.592,-0.31373
-2.31564,50.749,-0.47059
-2.3156,50.592,-0.47059
-2.31556,50.592,-0.31373
-2.31552,50.592,-0.15686
-2.31548,50.592,0
-2.31544,50.592,0.15686
-2.3154,50.592,0.15686
-2.31536,50.592,0.15686
-2.31532,50.749,0
-2.31528,50.592,0
-2.31524,50.592,0
-2.3152,50.592,8.7843
-2.31516,50.592,0
-2.31512,50.592,1.4118
-2.31508,50.592,1.7255
-2.31504,50.592,2.0392
-2.315,50.749,2.5098
-2.31496,50.592,2.8235
-2.31492,50.749,3.2941
-2.31488,50.749,3.6078
-2.31484,50.592,3.9216
-2.3148,50.749,4.3922
-2.31476,50.592,4.7059
-2.31472,50.592,5.0196
-2.31468,50.749,5.3333
-2.31464,50.592,5.4902
-2.3146,50.749,5.8039
-2.31456,50.749,5.9608
-2.31452,50.592,6.2745
-2.31448,50.749,6.4314
-2.31444,50.592,6.7451
-2.3144,50.592,6.902
-2.31436,50.749,7.0588
-2.31432,50.749,7.2157
-2.31428,50.749,7.3725
-2.31424,50.749,7.5294
-2.3142,50.592,7.6863
-2.31416,50.749,7.8431
-2.31412,50.749,8
-2.31408,50.592,8
-2.31404,50.749,8.1569
-2.314,50.592,8.1569
-2.31396,50.749,8.1569
-2.31392,50.749,8.3137
-2.31388,50.592,8.3137
-2.31384,50.749,8.3137
-2.3138,50.749,8.1569
-2.31376,50.592,8.1569
-2.31372,50.749,8.1569
-2.31368,50.592,8.1569
-2.31364,50.749,8
-2.3136,50.749,7.8431
-2.31356,50.592,7.8431
-2.31352,50.749,7.6863
-2.31348,50.749,7.5294
-2.31344,50.592,7.3725
-2.3134,50.749,7.3725
-2.31336,50.592,7.2157
-2.31332,50.749,7.0588
-2.31328,50.749,6.902
-2.31324,50.592,6.5882
-2.3132,50.749,6.4314
-2.31316,50.749,6.2745
-2.31312,50.592,5.9608
-2.31308,50.749,5.8039
-2.31304,50.592,5.4902
-2.313,50.749,5.3333
-2.31296,50.749,4.8627
-2.31292,50.749,4.7059
-2.31288,50.906,4.3922
-2.31284,50.749,4.0784
-2.3128,50.749,3.7647
-2.31276,50.749,3.451
-2.31272,50.749,3.1373
-2.31268,50.749,2.6667
-2.31264,50.906,2.3529
-2.3126,50.749,2.0392
-2.31256,50.749,1.7255
-2.31252,50.749,1.2549
-2.31248,50.749,0.78431
-2.31244,50.906,0.31373
-2.3124,50.749,0
-2.31236,50.749,-0.31373
-2.31232,50.906,-0.47059
-2.31228,50.749,-0.47059
-2.31224,50.906,-0.31373
-2.3122,50.906,-0.15686
-2.31216,50.749,-0.15686
-2.31212,50.906,0
-2.31208,50.749,0.15686
-2.31204,50.749,0.15686
-2.312,50.906,0.15686
-2.31196,50.749,0
-2.31192,50.906,0
-2.31188,51.063,-0.15686
-2.31184,50.749,0.62745
-2.3118,50.906,0.47059
-2.31176,50.749,1.8824
-2.31172,50.749,1.7255
-2.31168,50.906,2.5098
-2.31164,50.906,2.6667
-2.3116,50.906,3.2941
-2.31156,50.906,3.6078
-2.31152,50.749,3.9216
-2.31148,50.906,4.2353
-2.31144,50.906,4.7059
-2.3114,50.749,5.0196
-2.31136,50.906,5.3333
-2.31132,50.906,5.4902
-2.31128,50.906,5.9608
-2.31124,50.906,6.1176
-2.3112,50.906,6.4314
-2.31116,51.063,6.5882
-2.31112,50.906,6.902
-2.31108,50.906,6.902
-2.31104,51.063,7.2157
-2.311,50.906,7.3725
-2.31096,51.063,7.3725
-2.31092,51.063,7.6863
-2.31088,50.906,7.8431
-2.31084,51.063,7.8431
-2.3108,50.906,8
-2.31076,50.906,8
-2.31072,51.063,8.1569
-2.31068,50.906,8.1569
-2.31064,51.063,8.1569
-2.3106,51.063,8.3137
-2.31056,50.906,8.3137
-2.31052,51.063,8.3137
-2.31048,51.063,8.3137
-2.31044,50.906,8.1569
-2.3104,51.063,8.1569
-2.31036,50.906,8.1569
-2.31032,51.063,8
-2.31028,51.063,8
-2.31024,51.063,8
-2.3102,51.22,7.8431
-2.31016,51.063,7.6863
-2.31012,51.063,7.5294
-2.31008,51.376,7.3725
-2.31004,51.376,7.2157
-2.31,51.69,7.0588
-2.30996,51.69,6.902
-2.30992,51.22,6.7451
-2.30988,51.22,6.4314
-2.30984,51.063,6.1176
-2.3098,51.063,6.1176
-2.30976,51.376,5.8039
-2.30972,51.22,5.4902
-2.30968,51.22,5.3333
-2.30964,51.376,5.0196
-2.3096,51.063,4.7059
-2.30956,51.22,4.3922
-2.30952,51.22,4.0784
-2.30948,51.063,3.7647
-2.30944,51.376,3.451
-2.3094,51.22,3.1373
-2.30936,51.22,2.8235
-2.30932,51.22,2.3529
-2.30928,51.22,2.0392
-2.30924,51.376,1.7255
-2.3092,51.376,1.2549
-2.30916,51.22,0.94118
-2.30912,51.376,0.47059
-2.30908,51.22,0
-2.30904,51.22,-0.15686
-2.309,51.376,-0.31373
-2.30896,51.22,-0.47059
-2.30892,51.376,-0.47059
-2.30888,51.376,-0.31373
-2.30884,51.22,-0.15686
-2.3088,51.376,0
-2.30876,51.376,0.15686
-2.30872,51.376,0.15686
-2.30868,51.376,0.15686
-2.30864,51.22,0.15686
-2.3086,51.376,0
-2.30856,51.376,0
-2.30852,51.376,-2.0392
-2.30848,51.533,0.47059
-2.30844,51.22,1.4118
-2.3084,51.376,1.7255
-2.30836,51.376,2.0392
-2.30832,51.376,2.5098
-2.30828,51.376,2.8235
-2.30824,51.376,3.2941
-2.3082,51.376,3.6078
-2.30816,51.376,4.0784
-2.30812,51.376,4.3922
-2.30808,51.376,4.7059
-2.30804,51.533,5.0196
-2.308,51.376,5.3333
-2.30796,51.533,5.4902
-2.30792,51.533,5.8039
-2.30788,51.376,6.1176
-2.30784,51.376,6.2745
-2.3078,51.376,6.4314
-2.30776,51.376,6.7451
-2.30772,51.533,6.902
-2.30768,51.376,7.0588
-2.30764,51.376,7.2157
-2.3076,51.376,7.3725
-2.30756,51.533,7.5294
-2.30752,51.533,7.5294
-2.30748,51.376,7.6863
-2.30744,51.376,7.6863
-2.3074,51.533,7.8431
-2.30736,51.376,7.8431
-2.30732,51.376,8
-2.30728,51.376,8
-2.30724,51.22,8
-2.3072,51.376,8
-2.30716,51.376,8
-2.30712,51.376,8
-2.30708,51.533,8
-2.30704,51.376,7.8431
-2.307,51.533,7.8431
-2.30696,51.376,7.6863
-2.30692,51.376,7.6863
-2.30688,51.533,7.5294
-2.30684,51.376,7.3725
-2.3068,51.376,7.3725
-2.30676,51.533,7.2157
-2.30672,51.376,7.0588
-2.30668,51.533,6.902
-2.30664,51.533,6.7451
-2.3066,51.22,6.5882
-2.30656,51.533,6.4314
-2.30652,51.376,6.1176
-2.30648,51.376,5.9608
-2.30644,51.533,5.6471
-2.3064,51.376,5.4902
-2.30636,51.376,5.1765
-2.30632,51.376,4.8627
-2.30628,51.376,4.549
-2.30624,51.533,4.3922
-2.3062,51.376,4.0784
-2.30616,51.22,3.7647
-2.30612,51.533,3.451
-2.30608,51.376,3.1373
-2.30604,51.376,2.6667
-2.306,51.533,2.3529
-2.30596,51.376,2.0392
-2.30592,51.533,1.7255
-2.30588,51.376,1.2549
-2.30584,51.376,0.94118
-2.3058,51.533,0.47059
-2.30576,51.376,0.15686
-2.30572,51.376,-0.15686
-2.30568,51.376,-0.31373
-2.30564,51.376,-0.47059
-2.3056,51.376,-0.31373
-2.30556,51.376,-0.15686
-2.30552,51.376,-0.15686
-2.30548,51.376,0
-2.30544,51.376,0.15686
-2.3054,51.376,0.15686
-2.30536,51.376,0.15686
-2.30532,51.22,0
-2.30528,51.376,0
-2.30524,51.376,-0.15686
-2.3052,51.376,-0.15686
-2.30516,51.376,0.94118
-2.30512,51.22,0.15686
-2.30508,51.22,2.3529
-2.30504,51.376,1.7255
-2.305,51.063,2.5098
-2.30496,51.376,2.6667
-2.30492,51.376,3.1373
-2.30488,51.22,3.6078
-2.30484,51.376,3.9216
-2.3048,51.376,4.2353
-2.30476,51.376,4.549
-2.30472,51.376,4.8627
-2.30468,51.22,5.1765
-2.30464,51.376,5.4902
-2.3046,51.22,5.8039
-2.30456,51.22,5.9608
-2.30452,51.376,6.1176
-2.30448,51.376,6.4314
-2.30444,51.22,6.5882
-2.3044,51.376,6.902
-2.30436,51.22,7.0588
-2.30432,51.22,7.2157
-2.30428,51.376,7.3725
-2.30424,51.22,7.3725
-2.3042,51.376,7.5294
-2.30416,51.22,7.6863
-2.30412,51.22,7.8431
-2.30408,51.376,8
-2.30404,51.22,8
-2.304,51.376,8
-2.30396,51.376,8.1569
-2.30392,51.22,8.1569
-2.30388,51.22,8.1569
-2.30384,51.22,8.1569
-2.3038,51.22,8.1569
-2.30376,51.22,8.1569
-2.30372,51.22,8
-2.30368,51.22,8
-2.30364,51.22,8
-2.3036,51.063,7.8431
-2.30356,51.22,7.8431
-2.30352,51.22,7.6863
-2.30348,51.063,7.5294
-2.30344,51.22,7.5294
-2.3034,51.063,7.2157
-2.30336,51.22,7.0588
-2.30332,51.22,6.902
-2.30328,51.063,6.7451
-2.30324,51.22,6.5882
-2.3032,51.22,6.4314
-2.30316,51.063,6.1176
-2.30312,51.22,5.9608
-2.30308,51.063,5.8039
-2.30304,51.22,5.4902
-2.303,51.22,5.1765
-2.30296,51.063,5.0196
-2.30292,51.22,4.7059
-2.30288,51.22,4.3922
-2.30284,51.063,4.0784
-2.3028,51.22,3.9216
-2.30276,51.063,3.451
-2.30272,51.22,3.1373
-2.30268,51.22,2.8235
-2.30264,51.063,2.5098
-2.3026,51.22,2.0392
-2.30256,51.22,1.7255
-2.30252,51.063,1.2549
-2.30248,51.22,0.78431
-2.30244,51.063,0.47059
-2.3024,51.22,0.15686
-2.30236,51.22,-0.15686
-2.30232,50.906,-0.31373
-2.30228,51.22,-0.31373
-2.30224,51.22,-0.31373
-2.3022,51.063,-0.31373
-2.30216,51.22,-0.15686
-2.30212,51.063,0
-2.30208,51.22,0.15686
-2.30204,51.22,0.15686
-2.302,51.063,0.15686
-2.30196,51.22,0
-2.30192,51.22,0
-2.30188,51.063,-0.15686
-2.30184,51.063,1.4118
-2.3018,51.22,-0.15686
-2.30176,51.22,1.2549
-2.30172,51.22,1.7255
-2.30168,51.063,2.0392
-2.30164,51.22,2.5098
-2.3016,51.22,2.8235
-2.30156,51.22,3.1373
-2.30152,51.22,3.6078
-2.30148,51.22,3.9216
-2.30144,51.22,4.2353
-2.3014,51.376,4.7059
-2.30136,51.22,4.8627
-2.30132,51.22,5.1765
-2.30128,51.22,5.4902
-2.30124,51.22,5.8039
-2.3012,51.376,5.9608
-2.30116,51.376,6.2745
-2.30112,51.22,6.4314
-2.30108,51.376,6.5882
-2.30104,51.22,6.7451
-2.301,51.22,6.902
-2.30096,51.376,7.2157
-2.30092,51.22,7.2157
-2.30088,51.376,7.3725
-2.30084,51.22,7.5294
-2.3008,51.22,7.5294
-2.30076,51.376,7.6863
-2.30072,51.22,7.6863
-2.30068,51.376,7.8431
-2.30064,51.376,7.8431
-2.3006,51.22,8
-2.30056,51.376,8
-2.30052,51.22,8
-2.30048,51.22,7.8431
-2.30044,51.376,8
-2.3004,51.22,7.8431
-2.30036,51.376,7.8431
-2.30032,51.376,7.8431
-2.30028,51.22,7.6863
-2.30024,51.376,7.5294
-2.3002,51.376,7.5294
-2.30016,51.22,7.3725
-2.30012,51.376,7.2157
-2.30008,51.22,7.0588
-2.30004,51.376,6.902
-2.3,51.376,6.902
-2.29996,51.22,6.5882
-2.29992,51.376,6.4314
-2.29988,51.376,6.2745
-2.29984,51.22,5.9608
-2.2998,51.533,5.8039
-2.29976,51.376,5.6471
-2.29972,51.376,5.3333
-2.29968,51.376,5.0196
-2.29964,51.376,4.7059
-2.2996,51.533,4.549
-2.29956,51.376,4.2353
-2.29952,51.376,3.9216
-2.29948,51.533,3.6078
-2.29944,51.376,3.2941
-2.2994,51.376,2.9804
-2.29936,51.533,2.6667
-2.29932,51.376,2.1961
-2.29928,51.533,1.8824
-2.29924,51.376,1.4118
-2.2992,51.376,1.098
-2.29916,51.533,0.78431
-2.29912,51.376,0.31373
-2.29908,51.376,0
-2.29904,51.533,-0.31373
-2.299,51.376,-0.31373
-2.29896,51.533,-0.47059
-2.29892,51.533,-0.31373
-2.29888,51.376,-0.15686
-2.29884,51.533,-0.15686
-2.2988,51.376,0
-2.29876,51.376,0
-2.29872,51.533,0.15686
-2.29868,51.533,0.15686
-2.29864,51.533,0
-2.2986,51.533,-0.15686
-2.29856,51.533,-0.15686
-2.29852,51.847,-0.15686
-2.29848,51.533,0.62745
-2.29844,51.533,0.47059
-2.2984,51.533,1.2549
-2.29836,51.533,1.5686
-2.29832,51.69,2.5098
-2.29828,51.69,2.6667
-2.29824,51.376,3.1373
-2.2982,51.69,3.451
-2.29816,51.533,3.9216
-2.29812,51.533,4.2353
-2.29808,51.69,4.549
-2.29804,51.533,4.8627
-2.298,51.69,5.1765
-2.29796,51.69,5.3333
-2.29792,51.533,5.6471
-2.29788,51.69,5.9608
-2.29784,51.69,6.1176
-2.2978,51.533,6.2745
-2.29776,51.69,6.5882
-2.29772,51.533,6.7451
-2.29768,51.69,6.902
-2.29764,51.69,6.902
-2.2976,51.69,7.2157
-2.29756,51.69,7.2157
-2.29752,51.69,7.3725
-2.29748,51.69,7.5294
-2.29744,51.847,7.6863
-2.2974,51.69,7.6863
-2.29736,51.69,7.6863
-2.29732,51.69,7.8431
-2.29728,51.533,7.8431
-2.29724,51.847,7.8431
-2.2972,51.69,7.8431
-2.29716,51.69,7.8431
-2.29712,51.847,7.8431
-2.29708,51.69,7.8431
-2.29704,51.69,7.8431
-2.297,51.69,7.6863
-2.29696,51.69,7.5294
-2.29692,51.847,7.5294
-2.29688,52.004,7.5294
-2.29684,52.318,7.3725
-2.2968,52.318,7.2157
-2.29676,51.847,7.0588
-2.29672,51.69,6.902
-2.29668,51.69,6.7451
-2.29664,51.69,6.5882
-2.2966,52.161,6.4314
-2.29656,52.161,6.2745
-2.29652,51.847,6.1176
-2.29648,51.847,5.8039
-2.29644,51.69,5.6471
-2.2964,51.847,5.4902
-2.29636,52.004,5.1765
-2.29632,51.847,4.8627
-2.29628,52.004,4.549
-2.29624,51.847,4.2353
-2.2962,51.847,4.0784
-2.29616,52.004,3.7647
-2.29612,51.847,3.451
-2.29608,52.004,2.9804
-2.29604,51.847,2.6667
-2.296,51.847,2.3529
-2.29596,52.004,2.0392
-2.29592,51.847,1.7255
-2.29588,51.847,1.4118
-2.29584,52.004,0.94118
-2.2958,51.847,0.47059
-2.29576,51.847,0.15686
-2.29572,52.004,-0.15686
-2.29568,51.847,-0.31373
-2.29564,52.004,-0.31373
-2.2956,52.004,-0.47059
-2.29556,52.004,-0.15686
-2.29552,52.004,-0.15686
-2.29548,52.004,0
-2.29544,51.847,0.15686
-2.2954,52.004,0.15686
-2.29536,51.847,0.15686
-2.29532,52.004,0
-2.29528,52.004,0
-2.29524,51.847,0
-2.2952,52.161,-0.15686
-2.29516,52.004,-1.5686
-2.29512,52.004,0.47059
-2.29508,52.004,1.2549
-2.29504,51.847,1.7255
-2.295,52.004,2.0392
-2.29496,52.004,2.5098
-2.29492,52.004,2.9804
-2.29488,52.161,3.2941
-2.29484,51.847,3.7647
-2.2948,52.004,4.0784
-2.29476,52.004,4.3922
-2.29472,52.004,4.7059
-2.29468,52.004,5.0196
-2.29464,52.004,5.3333
-2.2946,52.004,5.4902
-2.29456,52.161,5.8039
-2.29452,52.004,6.1176
-2.29448,52.004,6.2745
-2.29444,52.004,6.4314
-2.2944,51.847,6.7451
-2.29436,52.004,6.902
-2.29432,52.004,7.0588
-2.29428,51.847,7.2157
-2.29424,52.004,7.3725
-2.2942,52.004,7.5294
-2.29416,52.004,7.6863
-2.29412,52.004,7.6863
-2.29408,52.004,7.8431
-2.29404,52.004,7.8431
-2.294,52.004,7.8431
-2.29396,52.004,8
-2.29392,52.161,8
-2.29388,52.004,8
-2.29384,52.004,8
-2.2938,52.004,8
-2.29376,52.004,8
-2.29372,52.004,8
-2.29368,52.004,7.8431
-2.29364,52.004,7.6863
-2.2936,52.161,7.8431
-2.29356,52.004,7.6863
-2.29352,52.004,7.5294
-2.29348,52.161,7.3725
-2.29344,52.004,7.3725
-2.2934,52.004,7.2157
-2.29336,52.161,7.0588
-2.29332,52.004,6.902
-2.29328,52.161,6.5882
-2.29324,52.004,6.4314
-2.2932,52.004,6.2745
-2.29316,52.161,6.1176
-2.29312,52.004,5.9608
-2.29308,52.004,5.6471
-2.29304,52.004,5.3333
-2.293,52.004,5.1765
-2.29296,52.161,4.8627
-2.29292,52.004,4.549
-2.29288,52.004,4.3922
-2.29284,52.004,4.0784
-2.2928,52.004,3.7647
-2.29276,52.004,3.451
-2.29272,52.004,3.1373
-2.29268,52.004,2.6667
-2.29264,52.161,2.3529
-2.2926,52.004,1.8824
-2.29256,51.847,1.7255
-2.29252,52.004,1.2549
-2.29248,52.004,0.78431
-2.29244,52.004,0.47059
-2.2924,52.004,0
-2.29236,51.847,-0.31373
-2.29232,52.161,-0.31373
-2.29228,52.004,-0.47059
-2.29224,51.847,-0.31373
-2.2922,52.004,-0.15686
-2.29216,51.847,0
-2.29212,52.004,0.15686
-2.29208,52.004,0.15686
-2.29204,51.847,0.15686
-2.292,52.004,0.15686
-2.29196,52.004,0
-2.29192,51.847,0
-2.29188,52.004,0
-2.29184,51.69,0
-2.2918,51.847,1.098
-2.29176,52.004,0.15686
-2.29172,51.847,1.2549
-2.29168,52.004,1.5686
-2.29164,52.004,2.3529
-2.2916,51.69,2.6667
-2.29156,52.004,3.1373
-2.29152,52.004,3.451
-2.29148,51.69,3.7647
-2.29144,52.004,4.0784
-2.2914,51.847,4.3922
-2.29136,52.004,4.8627
-2.29132,52.004,5.0196
-2.29128,51.847,5.3333
-2.29124,52.004,5.4902
-2.2912,52.004,5.8039
-2.29116,51.847,6.1176
-2.29112,52.004,6.2745
-2.29108,51.847,6.4314
-2.29104,51.847,6.5882
-2.291,52.004,6.902
-2.29096,51.847,6.902
-2.29092,52.004,7.0588
-2.29088,51.847,7.2157
-2.29084,51.847,7.3725
-2.2908,52.004,7.5294
-2.29076,51.847,7.5294
-2.29072,51.847,7.6863
-2.29068,51.847,7.6863
-2.29064,51.847,7.6863
-2.2906,52.004,7.8431
-2.29056,51.847,7.8431
-2.29052,51.847,7.8431
-2.29048,51.847,7.8431
-2.29044,51.847,7.8431
-2.2904,51.847,7.6863
-2.29036,51.847,7.6863
-2.29032,51.847,7.6863
-2.29028,51.847,7.5294
-2.29024,51.847,7.5294
-2.2902,51.847,7.3725
-2.29016,51.847,7.3725
-2.29012,51.847,7.2157
-2.29008,51.847,7.0588
-2.29004,51.847,6.7451
-2.29,51.69,6.7451
-2.28996,51.847,6.4314
-2.28992,51.847,6.2745
-2.28988,51.69,6.1176
-2.28984,51.847,5.9608
-2.2898,51.69,5.8039
-2.28976,51.847,5.4902
-2.28972,51.847,5.3333
-2.28968,51.69,5.0196
-2.28964,51.847,4.7059
-2.2896,51.847,4.3922
-2.28956,51.69,4.0784
-2.28952,51.847,3.9216
-2.28948,51.847,3.6078
-2.28944,51.847,3.2941
-2.2894,51.847,2.9804
-2.28936,51.69,2.6667
-2.28932,51.847,2.1961
-2.28928,51.847,1.8824
-2.28924,51.69,1.5686
-2.2892,51.847,1.098
-2.28916,51.69,0.78431
-2.28912,51.847,0.31373
-2.28908,51.847,0
-2.28904,51.69,-0.15686
-2.289,51.847,-0.31373
-2.28896,51.847,-0.31373
-2.28892,51.69,-0.31373
-2.28888,51.847,-0.15686
-2.28884,51.69,0
-2.2888,51.69,0.15686
-2.28876,51.847,0.15686
-2.28872,51.69,0.15686
-2.28868,51.847,0.15686
-2.28864,51.847,0
-2.2886,51.69,0
-2.28856,51.847,-0.15686
-2.28852,51.847,-0.15686
-2.28848,51.69,21.804
-2.28844,52.004,0.31373
-2.2884,51.69,1.2549
-2.28836,51.847,1.7255
-2.28832,51.847,1.8824
-2.28828,51.69,2.3529
-2.28824,52.004,2.6667
-2.2882,51.847,2.9804
-2.28816,51.847,3.451
-2.28812,52.004,3.7647
-2.28808,51.847,4.0784
-2.28804,52.004,4.3922
-2.288,52.004,4.7059
-2.28796,51.847,5.0196
-2.28792,52.004,5.1765
-2.28788,51.847,5.6471
-2.28784,51.847,5.8039
-2.2878,52.004,5.9608
-2.28776,51.847,6.1176
-2.28772,51.847,6.2745
-2.28768,51.847,6.5882
-2.28764,52.004,6.7451
-2.2876,52.004,6.902
-2.28756,51.847,6.902
-2.28752,52.004,7.2157
-2.28748,51.847,7.2157
-2.28744,52.004,7.3725
-2.2874,51.847,7.3725
-2.28736,52.004,7.5294
-2.28732,51.847,7.5294
-2.28728,51.847,7.5294
-2.28724,52.004,7.5294
-2.2872,51.847,7.5294
-2.28716,52.004,7.5294
-2.28712,51.847,7.5294
-2.28708,51.847,7.5294
-2.28704,52.004,7.3725
-2.287,51.847,7.3725
-2.28696,52.004,7.3725
-2.28692,51.847,7.2157
-2.28688,51.847,7.2157
-2.28684,52.161,7.0588
-2.2868,51.847,6.902
-2.28676,52.004,6.7451
-2.28672,52.004,6.7451
-2.28668,51.847,6.5882
-2.28664,52.004,6.4314
-2.2866,52.004,6.1176
-2.28656,51.847,5.9608
-2.28652,52.004,5.8039
-2.28648,52.004,5.4902
-2.28644,52.004,5.3333
-2.2864,52.004,5.1765
-2.28636,51.847,4.8627
-2.28632,52.004,4.549
-2.28628,52.004,4.3922
-2.28624,51.847,4.0784
-2.2862,52.161,3.7647
-2.28616,52.004,3.6078
-2.28612,52.004,3.1373
-2.28608,52.161,2.9804
-2.28604,52.004,2.5098
-2.286,52.161,2.1961
-2.28596,52.004,1.8824
-2.28592,52.004,1.5686
-2.28588,52.161,1.2549
-2.28584,52.004,0.78431
-2.2858,52.161,0.31373
-2.28576,52.161,0
-2.28572,52.004,-0.15686
-2.28568,52.161,-0.31373
-2.28564,52.161,-0.31373
-2.2856,52.004,-0.31373
-2.28556,52.161,-0.31373
-2.28552,52.161,-0.15686
-2.28548,52.161,0
-2.28544,52.161,0.15686
-2.2854,52.161,0.15686
-2.28536,52.318,0.15686
-2.28532,52.161,0
-2.28528,52.161,0
-2.28524,52.318,0
-2.2852,52.161,-0.15686
-2.28516,52.161,-0.15686
-2.28512,52.161,1.4118
-2.28508,52.161,-0.15686
-2.28504,52.318,2.8235
-2.285,52.318,1.7255
-2.28496,52.161,2.1961
-2.28492,52.318,2.6667
-2.28488,52.161,2.9804
-2.28484,52.318,3.451
-2.2848,52.318,3.6078
-2.28476,52.161,4.0784
-2.28472,52.318,4.3922
-2.28468,52.318,4.549
-2.28464,52.318,4.8627
-2.2846,52.475,5.1765
-2.28456,52.318,5.3333
-2.28452,52.318,5.6471
-2.28448,52.318,5.9608
-2.28444,52.318,6.1176
-2.2844,52.475,6.2745
-2.28436,52.475,6.4314
-2.28432,52.318,6.5882
-2.28428,52.318,6.7451
-2.28424,52.318,6.902
-2.2842,52.318,6.902
-2.28416,52.475,7.2157
-2.28412,52.318,7.2157
-2.28408,52.475,7.3725
-2.28404,52.475,7.3725
-2.284,52.318,7.3725
-2.28396,52.631,7.5294
-2.28392,52.475,7.5294
-2.28388,52.318,7.5294
-2.28384,52.475,7.5294
-2.2838,52.631,7.5294
-2.28376,52.945,7.5294
-2.28372,52.788,7.5294
-2.28368,52.475,7.5294
-2.28364,52.475,7.3725
-2.2836,52.318,7.3725
-2.28356,52.161,7.3725
-2.28352,52.475,7.2157
-2.28348,52.475,7.0588
-2.28344,52.631,6.902
-2.2834,52.475,6.902
-2.28336,52.475,6.7451
-2.28332,52.631,6.5882
-2.28328,52.475,6.4314
-2.28324,52.475,6.2745
-2.2832,52.475,6.1176
-2.28316,52.475,5.8039
-2.28312,52.475,5.4902
-2.28308,52.475,5.3333
-2.28304,52.475,5.0196
-2.283,52.631,4.8627
-2.28296,52.475,4.7059
-2.28292,52.475,4.3922
-2.28288,52.631,4.0784
-2.28284,52.475,3.7647
-2.2828,52.631,3.451
-2.28276,52.631,3.1373
-2.28272,52.475,2.9804
-2.28268,52.631,2.5098
-2.28264,52.475,2.1961
-2.2826,52.475,1.8824
-2.28256,52.631,1.5686
-2.28252,52.475,1.098
-2.28248,52.631,0.78431
-2.28244,52.631,0.31373
-2.2824,52.475,0
-2.28236,52.631,-0.15686
-2.28232,52.631,-0.31373
-2.28228,52.631,-0.47059
-2.28224,52.631,-0.31373
-2.2822,52.631,-0.15686
-2.28216,52.788,0
-2.28212,52.631,0
-2.28208,52.475,0.15686
-2.28204,52.631,0.15686
-2.282,52.631,0.15686
-2.28196,52.631,0.15686
-2.28192,52.631,0
-2.28188,52.631,-0.15686
-2.28184,52.631,-0.15686
-2.2818,52.475,-7.5294
-2.28176,52.631,0
-2.28172,52.631,1.2549
-2.28168,52.631,1.7255
-2.28164,52.631,1.8824
-2.2816,52.788,2.3529
-2.28156,52.631,2.8235
-2.28152,52.631,3.1373
-2.28148,52.788,3.451
-2.28144,52.631,3.9216
-2.2814,52.788,4.2353
-2.28136,52.788,4.549
-2.28132,52.631,4.8627
-2.28128,52.788,5.0196
-2.28124,52.631,5.3333
-2.2812,52.631,5.4902
-2.28116,52.788,5.8039
-2.28112,52.631,5.9608
-2.28108,52.631,6.1176
-2.28104,52.631,6.4314
-2.281,52.631,6.5882
-2.28096,52.788,6.7451
-2.28092,52.631,6.902
-2.28088,52.475,7.0588
-2.28084,52.788,7.0588
-2.2808,52.631,7.2157
-2.28076,52.788,7.3725
-2.28072,52.788,7.3725
-2.28068,52.631,7.3725
-2.28064,52.788,7.5294
-2.2806,52.631,7.5294
-2.28056,52.631,7.5294
-2.28052,52.631,7.5294
-2.28048,52.475,7.5294
-2.28044,52.631,7.5294
-2.2804,52.631,7.3725
-2.28036,52.631,7.3725
-2.28032,52.631,7.3725
-2.28028,52.631,7.2157
-2.28024,52.475,7.2157
-2.2802,52.631,7.0588
-2.28016,52.631,7.0588
-2.28012,52.631,6.902
-2.28008,52.631,6.7451
-2.28004,52.475,6.5882
-2.28,52.631,6.4314
